1.0648275898727102,1.0,0.9901459260335965,0.9946763500340107
1.064827749614125,1.0,0.9901435219253032,0.9946760688517542
1.0648277467646436,1.0,0.9901435514649257,0.9946760743560317
1.0648278232124626,1.0,0.9901427844384748,0.9946759219666705
1.0648278221835588,1.0,0.990142792438203,0.994675924236097
1.0648278644159905,1.0,0.9901424535229382,0.9946758280899225
1.0648278678936591,1.0,0.9901424318918396,0.9946758204193201
1.0648278959122706,1.0,0.9901422520123545,0.994675764556126
1.064827898368508,1.0,0.9901422392808569,0.9946757598114686
1.064827918394428,1.0,0.9901421321421844,0.9946757242958866
1.064827917365524,1.0,0.9901421367134581,0.9946757260637825
1.0648279302532415,1.0,0.9901420812962721,0.9946757033783847
1.0648279268439393,1.0,0.9901420945499346,0.9946757104001926
1.064827934049325,1.0,0.990142067439671,0.9946756950184829
1.0648279290933853,1.0,0.9901420845651961,0.9946757067841108
1.0648279342139744,1.0,0.9901420674396708,0.9946756940461167
1.0648279318426668,1.0,0.9901420748144372,0.9946757006900503
1.0648279387041537,1.0,0.9901420503418001,0.9946756824872625
1.0648279333079158,1.0,0.9901420653913081,0.9946756928266192
1.0648279378200636,1.0,0.9901420533087788,0.9946756845256448
1.0648279332110553,1.0,0.9901420648773894,0.9946756933566453
1.064827937723203,1.0,0.9901420540031131,0.9946756850556709
1.0648279355049761,1.0,0.9901420590647038,0.9946756893058616
1.0648279400171239,1.0,0.9901420491789981,0.9946756810048873
1.0648279347909733,1.0,0.9901420579328004,0.9946756890236376
1.0648279397417948,1.0,0.990142050052743,0.9946756818052643
1.064827935043242,1.0,0.9901420565945744,0.9946756882971581
1.0648279403641578,1.0,0.9901420495955235,0.9946756813515351
1.0648279368328502,1.0,0.9901420536565275,0.9946756856915393
1.0648279436694867,1.0,0.9901420462827266,0.9946756778111413
1.0648279387536408,1.0,0.9901420509036218,0.9946756840555944
1.064827943343934,1.0,0.9901420459526628,0.9946756783272119
1.0648279398126264,1.0,0.9901420500136666,0.9946756826672161
1.064827945824139,1.0,0.9901420435298207,0.9946756744893924
1.0648279524168314,1.0,0.9901420353650247,0.9946756649270186
1.0648279593737664,1.0,0.9901420262139793,0.9946756542095782
1.0648279560234402,1.0,0.9901420308786644,0.9946756596727229
1.064827963299116,1.0,0.9901420192982137,0.9946756471533167
1.0648279594095764,1.0,0.9901420258131924,0.994675654196537
1.0648279666924678,1.0,0.9901420118432824,0.9946756403524821
1.0648279616952503,1.0,0.9901420218831465,0.994675650301897
1.0648279688291515,1.0,0.9901420054038343,0.9946756354556698
1.0648279619912628,1.0,0.9901420218831462,0.9946756490749358
1.064827969125164,1.0,0.990142005403834,0.9946756342287086
1.0648279661186693,1.0,0.9901420114441556,0.9946756408072767
1.0648279732525705,1.0,0.9901419949648437,0.9946756259610497
